Timestamp,Milliseconds,X,Y,Z
2018-09-15 19:27:24,1,0.2709198,-0.0753479,-0.18804932
2018-09-15 19:27:24,12,0.24342346,-0.29159546,-0.10559082
2018-09-15 19:27:24,22,0.22387695,-0.41314697,-0.027389526
2018-09-15 19:27:24,31,0.19577026,-0.5420532,0.048950195
2018-09-15 19:27:24,41,0.19577026,-0.5420532,0.048950195
2018-09-15 19:27:24,52,0.19577026,-0.5420532,0.048950195
2018-09-15 19:27:24,61,0.19577026,-0.5420532,0.048950195
2018-09-15 19:27:24,71,0.33016968,-0.58236694,-0.0047912598
2018-09-15 19:27:24,81,0.48410034,-0.6581116,-0.16362
2018-09-15 19:27:24,92,0.5567932,-0.765625,-0.2802887
2018-09-15 19:27:24,101,0.6319275,-0.9061279,-0.3988037
2018-09-15 19:27:24,111,0.66186523,-1.0270844,-0.44828796
2018-09-15 19:27:24,121,0.7076874,-1.2176666,-0.46539307
2018-09-15 19:27:24,132,0.73883057,-1.2243958,-0.42018127
2018-09-15 19:27:24,141,0.7321167,-1.1956787,-0.36032104
2018-09-15 19:27:25,151,0.70280457,-1.1101532,-0.30778503
2018-09-15 19:27:25,162,0.5848999,-0.78456116,-0.21859741
2018-09-15 19:27:25,171,0.5592499,-0.73080444,-0.20698547
2018-09-15 19:27:25,181,0.381485,-0.46446228,-0.16117859
2018-09-15 19:27:25,191,0.275177,-0.37345886,-0.14529419
2018-09-15 19:27:25,201,0.20921326,-0.36123657,-0.13002014
2018-09-15 19:27:25,211,0.1279602,-0.39788818,-0.10925293
2018-09-15 19:27:25,221,0.1108551,-0.41314697,-0.1025238
2018-09-15 19:27:25,231,0.012512207,-0.50845337,-0.087265015
2018-09-15 19:27:25,241,0.0063934326,-0.4528656,-0.1000824
2018-09-15 19:27:25,251,0.032669067,-0.37895203,-0.10681152
2018-09-15 19:27:25,261,0.087646484,-0.339859,-0.09458923
2018-09-15 19:27:25,272,0.17256165,-0.30747986,-0.06587219
2018-09-15 19:27:25,281,0.26358032,-0.2922058,-0.02861023
2018-09-15 19:27:25,291,0.3387146,-0.39971924,0.01109314
2018-09-15 19:27:25,302,0.40896606,-0.55548096,0.036743164
2018-09-15 19:27:25,316,0.4517212,-0.95622253,-0.119628906
2018-09-15 19:27:25,321,0.44744873,-1.0875549,-0.19844055
2018-09-15 19:27:25,331,0.4724884,-1.2152252,-0.29067993
2018-09-15 19:27:25,341,0.5384674,-1.3074646,-0.34687805
2018-09-15 19:27:25,351,0.6056671,-1.3581848,-0.3438263
2018-09-15 19:27:25,361,0.6429291,-1.3361816,-0.31388855
2018-09-15 19:27:25,371,0.654541,-1.3117523,-0.2937317
2018-09-15 19:27:25,381,0.58917236,-1.1767426,-0.26930237
2018-09-15 19:27:25,391,0.559845,-1.1058807,-0.25097656
2018-09-15 19:27:25,402,0.49266052,-1.024643,-0.2320404
2018-09-15 19:27:25,411,0.39613342,-0.94033813,-0.23997498
2018-09-15 19:27:25,421,0.17012024,-0.8328247,-0.30351257
2018-09-15 19:27:25,431,0.035110474,-0.6904907,-0.3096161
2018-09-15 19:27:25,442,-0.1065979,-0.56648254,-0.1648407
2018-09-15 19:27:25,451,-0.16279602,-0.39971924,0.04711914
2018-09-15 19:27:25,461,-0.2220459,-0.30625916,0.18701172
2018-09-15 19:27:25,472,-0.31123352,-0.29647827,0.2645874
2018-09-15 19:27:25,481,-0.27764893,-0.336792,0.29086304
2018-09-15 19:27:25,491,-0.21838379,-0.35328674,0.28720093
2018-09-15 19:27:25,501,-0.18295288,-0.26411438,0.23588562
2018-09-15 19:27:25,512,-0.16889954,-0.10223389,0.1503601
2018-09-15 19:27:25,521,-0.17623901,-0.049072266,0.11187744
2018-09-15 19:27:25,531,-0.19517517,-0.05091858,0.08621216
2018-09-15 19:27:25,541,-0.18540955,-0.26411438,0.12532043
2018-09-15 19:27:25,552,-0.14324951,-0.58602905,0.21572876
2018-09-15 19:27:25,561,-0.07299805,-1.1468048,0.30430603
2018-09-15 19:27:25,571,0.012512207,-1.7796631,0.4093628
2018-09-15 19:27:25,581,0.04977417,-2.0276794,0.44908142
2018-09-15 19:27:25,591,0.5323639,-4.1840515,0.8430939
2018-09-15 19:27:25,601,0.91293335,-5.4919434,1.0575104
2018-09-15 19:27:25,611,1.3710938,-6.8822784,1.2242737
2018-09-15 19:27:25,624,2.066864,-8.574997,1.4337921
2018-09-15 19:27:25,631,2.3527527,-9.185257,1.5309296
2018-09-15 19:27:25,642,3.0118866,-10.519394,1.7624512
2018-09-15 19:27:25,651,3.4657593,-11.457092,1.9646454
2018-09-15 19:27:25,661,3.7198792,-12.060013,2.143631
2018-09-15 19:27:25,671,3.6307068,-11.991592,2.3610992
2018-09-15 19:27:25,682,2.7406616,-10.25795,2.646988
2018-09-15 19:27:25,691,1.641098,-7.8859253,2.6427155
2018-09-15 19:27:25,701,-1.2751923,-0.8511505,2.1008606
2018-09-15 19:27:25,711,-2.647812,2.9515076,1.6195068
2018-09-15 19:27:25,722,-4.0454865,7.2758636,1.0428467
2018-09-15 19:27:25,731,-5.735153,10.378479,0.5718689
2018-09-15 19:27:25,742,-6.5354004,11.53363,0.33851624
2018-09-15 19:27:25,751,-6.6850586,11.895264,0.28598022
2018-09-15 19:27:25,761,-6.3643494,13.623413,0.25543213
2018-09-15 19:27:25,771,-5.9593506,13.801788,0.3256836
2018-09-15 19:27:25,782,-2.7315063,11.507355,0.4973297
2018-09-15 19:27:25,791,-1.4309692,9.130463,0.47106934
2018-09-15 19:27:25,801,0.41079712,4.5666504,0.37454224
2018-09-15 19:27:25,811,2.1578827,-1.0032501,0.17723083
2018-09-15 19:27:25,821,3.5525055,-7.104019,0.031234741
2018-09-15 19:27:25,831,3.997223,-9.87616,0.33239746
2018-09-15 19:27:25,842,4.1083984,-10.684937,0.65615845
2018-09-15 19:27:25,852,3.917801,-10.038635,1.1650085
2018-09-15 19:27:25,861,3.6313019,-9.193192,1.287796
2018-09-15 19:27:25,872,2.9758453,-7.4265594,1.2132721
2018-09-15 19:27:25,881,1.9911194,-4.315399,0.94692993
2018-09-15 19:27:25,891,1.1530151,-1.4412537,0.730072
2018-09-15 19:27:25,902,-0.2574768,3.3180237,0.12532043
2018-09-15 19:27:25,911,-0.730896,5.026642,-0.12025452
